episodio,recompensa,entregas,steps,taxa_sucesso,sucesso_completo,colisoes,falha_r1,falha_r2,distancia
1999,2.257999999999995,0,500,0.0,0.0,235,43,41,432
2000,1.3339999999999952,0,500,0.0,0.0,189,46,64,519
2001,3.5879999999999783,0,500,0.0,0.0,160,45,43,331
2002,28.31000000000006,1,500,0.125,0.0,223,47,49,411
2003,0.32999999999999907,0,500,0.0,0.0,176,54,54,523
2004,31.864000000000008,1,500,0.125,0.0,183,45,71,540
2005,-3.588000000000007,0,500,0.0,0.0,309,56,60,403
2006,21.92600000000014,1,500,0.125,0.0,309,54,65,415
2007,-6.152000000000008,0,500,0.0,0.0,404,60,69,407
2008,-2.550000000000007,0,500,0.0,0.0,242,40,42,377
2009,52.52800000000001,2,500,0.25,0.0,266,22,61,290
2010,-2.6460000000000066,0,500,0.0,0.0,304,35,65,334
2011,-3.798000000000006,0,500,0.0,0.0,308,57,50,404
2012,-4.236000000000006,0,500,0.0,0.0,254,44,49,406
2013,-2.2400000000000033,0,500,0.0,0.0,200,64,46,434
2014,-4.534000000000006,0,500,0.0,0.0,231,47,38,391
2015,-3.384000000000004,0,500,0.0,0.0,284,43,47,386
2016,-1.2640000000000051,0,500,0.0,0.0,234,46,46,418
2017,-1.094000000000009,0,500,0.0,0.0,218,56,52,449
2018,2.8999999999999937,0,500,0.0,0.0,157,53,60,508
2019,58.06399999999993,2,500,0.25,0.0,398,52,77,383
2020,32.006000000000114,1,500,0.125,0.0,257,38,39,328
2021,-1.7300000000000064,0,500,0.0,0.0,230,31,58,324
2022,6.132000000000008,0,500,0.0,0.0,273,59,44,465
2023,-0.07599999999999774,0,500,0.0,0.0,383,41,51,391
2024,3.0459999999999923,0,500,0.0,0.0,217,34,73,497
2025,-6.48800000000001,0,500,0.0,0.0,447,53,58,258
2026,-14.247999999999893,0,500,0.0,0.0,216,39,6,92
2027,24.883999999999997,1,500,0.125,0.0,553,74,77,365
2028,-8.745999999999976,0,500,0.0,0.0,512,54,42,205
2029,-5.048000000000006,0,500,0.0,0.0,370,66,49,337
2030,10.467999999999991,0,500,0.0,0.0,325,62,61,520
2031,-13.575999999999913,0,500,0.0,0.0,295,5,64,128
2032,0.07599999999999311,0,500,0.0,0.0,194,30,45,411
2033,28.64800000000009,1,500,0.125,0.0,256,31,44,368
2034,-13.657999999999994,0,500,0.0,0.0,512,36,59,192
2035,-18.61599999999994,0,500,0.0,0.0,503,38,77,204
2036,-10.356000000000003,0,500,0.0,0.0,341,31,70,310
2037,-8.779999999999998,0,500,0.0,0.0,545,55,62,277
2038,-6.9760000000000115,0,500,0.0,0.0,495,72,63,319
2039,-10.32399999999999,0,500,0.0,0.0,578,62,59,222
2040,17.894000000000176,1,500,0.125,0.0,575,71,62,292
2041,-4.328000000000007,0,500,0.0,0.0,527,53,65,330
2042,-10.261999999999992,0,500,0.0,0.0,570,66,59,268
2043,3.393999999999992,0,500,0.0,0.0,420,75,65,415
2044,5.711999999999989,0,500,0.0,0.0,443,61,74,432
2045,-8.23599999999997,0,500,0.0,0.0,105,15,59,413
2046,-8.519999999999985,0,500,0.0,0.0,224,34,34,293
2047,-12.425999999999924,0,500,0.0,0.0,215,28,40,287
2048,-11.907999999999957,0,500,0.0,0.0,215,35,38,305
2049,-20.604000000000024,0,500,0.0,0.0,37,4,27,252
2050,-13.501999999999919,0,500,0.0,0.0,182,40,39,276
2051,0.691999999999993,0,500,0.0,0.0,330,47,50,379
2052,-9.718000000000005,0,500,0.0,0.0,90,42,44,408
2053,-3.9320000000000075,0,500,0.0,0.0,333,34,70,297
2054,4.142,0,500,0.0,0.0,107,64,39,660
2055,-9.107999999999992,0,500,0.0,0.0,478,75,27,244
2056,-6.604000000000004,0,500,0.0,0.0,311,61,51,437
2057,3.6899999999999977,0,500,0.0,0.0,323,82,52,508
2058,-9.923999999999973,0,500,0.0,0.0,462,76,39,331
2059,1.1459999999999928,0,500,0.0,0.0,299,80,52,523
2060,-9.705999999999984,0,500,0.0,0.0,400,63,31,226
2061,26.386000000000035,1,500,0.125,0.0,406,51,34,251
2062,1.4999999999999938,0,500,0.0,0.0,283,62,43,430
2063,0.0959999999999929,0,500,0.0,0.0,204,44,46,435
2064,-5.996000000000007,0,500,0.0,0.0,311,52,56,375
2065,30.568000000000065,1,500,0.125,0.0,265,55,54,491
2066,-4.230000000000002,0,500,0.0,0.0,227,39,52,435
2067,-7.396000000000009,0,500,0.0,0.0,324,62,33,259
2068,-13.833999999999943,0,500,0.0,0.0,251,60,25,230
2069,-0.6780000000000058,0,500,0.0,0.0,142,63,21,421
2070,-3.7740000000000067,0,500,0.0,0.0,251,65,48,464
2071,-5.446000000000005,0,500,0.0,0.0,262,55,43,412
2072,-8.086000000000007,0,500,0.0,0.0,438,67,53,314
2073,0.5520000000000049,0,500,0.0,0.0,383,52,30,269
2074,-7.520000000000007,0,500,0.0,0.0,314,38,60,323
2075,-9.434,0,500,0.0,0.0,530,52,77,316
2076,-9.943999999999978,0,500,0.0,0.0,439,62,63,306
2077,-12.187999999999946,0,500,0.0,0.0,448,47,54,258
2078,-4.024000000000008,0,500,0.0,0.0,375,40,59,370
2079,-8.19000000000001,0,500,0.0,0.0,397,53,65,337
2080,-7.752000000000008,0,500,0.0,0.0,424,64,66,368
2081,-10.921999999999962,0,500,0.0,0.0,471,64,48,270
2082,-12.561999999999951,0,500,0.0,0.0,464,47,83,298
2083,-12.12799999999994,0,500,0.0,0.0,526,49,58,264
2084,-9.975999999999964,0,500,0.0,0.0,394,44,54,292
2085,-11.42999999999995,0,500,0.0,0.0,515,55,63,293
2086,-10.797999999999957,0,500,0.0,0.0,474,47,45,259
2087,-9.975999999999978,0,500,0.0,0.0,313,48,63,310
2088,-10.803999999999961,0,500,0.0,0.0,428,47,50,283
2089,-10.073999999999979,0,500,0.0,0.0,421,65,48,319
2090,-13.775999999999884,0,500,0.0,0.0,206,25,27,161
2091,-11.811999999999939,0,500,0.0,0.0,405,56,38,292
2092,-10.183999999999996,0,500,0.0,0.0,462,52,72,320
2093,-11.903999999999941,0,500,0.0,0.0,294,21,62,269
2094,-11.691999999999936,0,500,0.0,0.0,264,25,37,219
2095,-11.571999999999921,0,500,0.0,0.0,171,15,26,199
2096,-13.345999999999925,0,500,0.0,0.0,275,26,56,216
2097,-9.169999999999972,0,500,0.0,0.0,210,22,41,243
2098,24.566000000000226,1,500,0.125,0.0,383,65,66,397
2099,-8.220000000000004,0,500,0.0,0.0,242,38,46,299
2100,29.184000000000275,1,500,0.125,0.0,355,55,43,407
2101,-10.123999999999992,0,500,0.0,0.0,484,61,70,342
2102,-10.755999999999961,0,500,0.0,0.0,408,40,56,265
2103,-6.236000000000004,0,500,0.0,0.0,332,39,42,328
2104,-7.0680000000000085,0,500,0.0,0.0,371,48,61,351
2105,-10.106000000000014,0,500,0.0,0.0,132,10,58,287
2106,-3.91400000000001,0,500,0.0,0.0,411,46,48,373
2107,0.4459999999999936,0,500,0.0,0.0,290,52,50,445
2108,-5.296000000000007,0,500,0.0,0.0,281,45,59,362
2109,-2.828000000000002,0,500,0.0,0.0,277,36,59,394
2110,-1.3160000000000096,0,500,0.0,0.0,216,56,54,439
2111,-2.632000000000006,0,500,0.0,0.0,286,42,72,426
2112,1.939999999999996,0,500,0.0,0.0,258,47,51,462
2113,-0.43400000000000605,0,500,0.0,0.0,244,61,52,459
2114,-1.730000000000009,0,500,0.0,0.0,225,69,48,447
2115,-8.236000000000022,0,500,0.0,0.0,307,39,71,359
2116,-2.754000000000007,0,500,0.0,0.0,201,40,60,461
2117,-1.2340000000000069,0,500,0.0,0.0,171,61,32,454
2118,-12.13399999999995,0,500,0.0,0.0,540,52,72,300
2119,0.6139999999999972,0,500,0.0,0.0,171,52,43,498
2120,-8.042000000000003,0,500,0.0,0.0,270,37,61,381
2121,-4.242000000000009,0,500,0.0,0.0,175,46,37,416
2122,-12.881999999999957,0,500,0.0,0.0,569,78,61,302
2123,-3.178000000000008,0,500,0.0,0.0,131,47,35,409
2124,-9.293999999999976,0,500,0.0,0.0,193,38,32,296
2125,-9.735999999999962,0,500,0.0,0.0,167,34,29,247
2126,-9.119999999999973,0,500,0.0,0.0,147,34,42,296
2127,-13.097999999999988,0,500,0.0,0.0,360,30,51,228
2128,-14.153999999999925,0,500,0.0,0.0,512,57,55,233
2129,-30.78800000000011,0,500,0.0,0.0,40,4,17,88
2130,-31.042000000000098,0,500,0.0,0.0,200,29,14,101
2131,-16.257999999999832,0,500,0.0,0.0,160,20,3,85
2132,-16.57599999999987,0,500,0.0,0.0,278,31,20,130
2133,-38.86400000000026,0,500,0.0,0.0,97,3,18,62
2134,-39.310000000000215,0,500,0.0,0.0,91,0,15,44
2135,-23.784000000000063,0,500,0.0,0.0,123,14,31,196
2136,-34.5460000000001,0,500,0.0,0.0,204,28,14,96
2137,-26.796000000000042,0,500,0.0,0.0,185,45,15,183
2138,-21.86,0,500,0.0,0.0,130,22,30,232
2139,-28.954000000000114,0,500,0.0,0.0,57,17,23,191
2140,-22.212000000000025,0,500,0.0,0.0,236,5,55,158
2141,-29.07200000000007,0,500,0.0,0.0,77,22,6,76
2142,-27.441999999999993,0,500,0.0,0.0,171,29,26,188
2143,-27.02200000000005,0,500,0.0,0.0,94,20,16,104
2144,-23.096000000000004,0,500,0.0,0.0,68,5,31,145
2145,-37.506000000000206,0,500,0.0,0.0,88,18,11,88
2146,-16.65799999999992,0,500,0.0,0.0,316,24,63,199
2147,-22.691999999999894,0,500,0.0,0.0,216,27,24,159
2148,-21.454000000000047,0,500,0.0,0.0,132,7,41,174
2149,-23.41799999999979,0,500,0.0,0.0,182,21,26,144
2150,-19.058000000000035,0,500,0.0,0.0,127,4,36,167
2151,-13.87999999999993,0,500,0.0,0.0,259,52,27,244
2152,-14.672000000000015,0,500,0.0,0.0,263,56,32,261
2153,-14.200000000000026,0,500,0.0,0.0,208,10,60,235
2154,-6.222000000000007,0,500,0.0,0.0,253,48,23,294
2155,-19.906000000000052,0,500,0.0,0.0,101,4,43,146
2156,5.1800000000000015,0,500,0.0,0.0,115,69,24,498
2157,-0.29799999999999954,0,500,0.0,0.0,182,71,27,450
2158,-7.3720000000000105,0,500,0.0,0.0,267,55,31,339
2159,83.63399999999915,3,500,0.375,0.0,333,56,29,254
2160,-0.5300000000000035,0,500,0.0,0.0,302,50,36,416
2161,-2.5300000000000074,0,500,0.0,0.0,332,73,46,474
2162,-1.156000000000006,0,500,0.0,0.0,349,59,54,462
2163,3.7100000000000084,0,500,0.0,0.0,328,63,62,525
2164,2.1320000000000117,0,500,0.0,0.0,276,55,57,489
2165,-13.020000000000007,0,500,0.0,0.0,190,20,46,266
2166,-7.254000000000005,0,500,0.0,0.0,224,51,38,385
2167,-6.134000000000003,0,500,0.0,0.0,199,37,40,381
2168,-2.2480000000000038,0,500,0.0,0.0,153,49,37,436
2169,-1.640000000000008,0,500,0.0,0.0,178,55,40,439
2170,108.92599999999966,4,500,0.5,0.0,198,17,58,271
2171,81.46599999999913,3,500,0.375,0.0,160,50,26,237
2172,-1.5160000000000082,0,500,0.0,0.0,309,48,61,401
2173,50.0860000000001,2,500,0.25,0.0,210,30,50,261
2174,3.994000000000001,0,500,0.0,0.0,250,55,61,560
2175,-1.3540000000000074,0,500,0.0,0.0,250,49,47,397
2176,1.389999999999999,0,500,0.0,0.0,204,46,66,492
2177,4.231999999999998,0,500,0.0,0.0,136,54,58,594
2178,-2.028000000000003,0,500,0.0,0.0,225,49,63,469
2179,-11.778000000000027,0,500,0.0,0.0,230,22,40,229
2180,-11.251999999999997,0,500,0.0,0.0,286,27,61,341
2181,44.73800000000013,2,500,0.25,0.0,328,17,54,184
2182,-4.978000000000001,0,500,0.0,0.0,178,31,47,405
2183,-10.844000000000015,0,500,0.0,0.0,143,23,46,290
2184,-10.443999999999992,0,500,0.0,0.0,169,27,46,294
2185,-8.761999999999993,0,500,0.0,0.0,111,37,24,344
2186,25.376000000000232,1,500,0.125,0.0,160,19,54,334
2187,-12.381999999999998,0,500,0.0,0.0,104,25,36,294
2188,-14.223999999999984,0,500,0.0,0.0,117,37,34,267
2189,-17.54800000000002,0,500,0.0,0.0,228,45,24,236
2190,112.36599999999959,4,500,0.5,0.0,226,30,35,306
2191,51.35800000000007,2,500,0.25,0.0,142,42,25,300
2192,-14.415999999999935,0,500,0.0,0.0,276,29,34,172
2193,-5.912000000000006,0,500,0.0,0.0,382,50,60,348
2194,87.17600000000003,3,500,0.375,0.0,351,38,64,378
2195,-10.527999999999967,0,500,0.0,0.0,397,46,55,298
2196,3.0979999999999928,0,500,0.0,0.0,191,50,61,544
2197,-11.365999999999987,0,500,0.0,0.0,341,28,66,247
2198,-7.915999999999997,0,500,0.0,0.0,432,46,54,269
2199,-2.914000000000008,0,500,0.0,0.0,533,57,55,288
2200,7.0280000000000005,0,500,0.0,0.0,378,48,57,493
2201,-6.238000000000014,0,500,0.0,0.0,350,67,60,398
2202,-3.1600000000000072,0,500,0.0,0.0,228,61,37,338
2203,35.993999999999986,1,500,0.125,0.0,422,68,56,455
2204,-4.3820000000000086,0,500,0.0,0.0,486,56,62,305
2205,5.253999999999996,0,500,0.0,0.0,388,68,64,461
2206,36.34399999999989,1,500,0.125,0.0,420,75,66,452
2207,10.241999999999994,0,500,0.0,0.0,349,59,73,569
2208,22.726000000000013,1,500,0.125,0.0,344,44,54,399
2209,-2.076000000000006,0,500,0.0,0.0,423,69,61,424
2210,-8.61000000000001,0,500,0.0,0.0,557,63,67,245
2211,-5.816000000000009,0,500,0.0,0.0,656,53,60,282
2212,1.1099999999999977,0,500,0.0,0.0,529,74,62,401
2213,26.062000000000296,1,500,0.125,0.0,305,46,71,409
2214,-4.9999999999999805,0,500,0.0,0.0,513,50,62,256
2215,6.637999999999995,0,500,0.0,0.0,398,61,56,410
2216,-3.976000000000008,0,500,0.0,0.0,486,52,64,340
2217,-3.0760000000000054,0,500,0.0,0.0,479,71,73,383
2218,-4.864000000000002,0,500,0.0,0.0,90,16,57,399
2219,-1.8180000000000118,0,500,0.0,0.0,603,71,72,340
2220,-0.5020000000000138,0,500,0.0,0.0,396,47,65,335
2221,-0.8140000000000053,0,500,0.0,0.0,246,53,65,504
2222,-7.490000000000006,0,500,0.0,0.0,234,36,61,387
2223,-7.854000000000007,0,500,0.0,0.0,276,43,68,392
2224,-1.1160000000000023,0,500,0.0,0.0,273,49,58,461
2225,-0.6380000000000032,0,500,0.0,0.0,186,41,61,489
2226,-2.890000000000007,0,500,0.0,0.0,141,57,45,522
2227,-5.646000000000002,0,500,0.0,0.0,167,32,64,439
2228,-5.475999999999995,0,500,0.0,0.0,304,59,61,444
2229,-3.106000000000006,0,500,0.0,0.0,176,47,66,532
2230,6.318000000000006,0,500,0.0,0.0,226,69,67,654
2231,-12.162000000000008,0,500,0.0,0.0,221,23,75,456
2232,4.843999999999996,0,500,0.0,0.0,98,73,75,791
2233,-1.0560000000000056,0,500,0.0,0.0,266,78,84,635
2234,6.117999999999997,0,500,0.0,0.0,186,73,60,661
2235,6.9239999999999995,0,500,0.0,0.0,285,63,83,645
2236,-0.2800000000000063,0,500,0.0,0.0,388,67,63,464
2237,4.798000000000003,0,500,0.0,0.0,135,63,44,665
2238,8.423999999999998,0,500,0.0,0.0,184,86,51,646
2239,-11.569999999999991,0,500,0.0,0.0,347,83,20,273
2240,2.479999999999996,0,500,0.0,0.0,185,57,63,595
2241,-21.897999999999996,0,500,0.0,0.0,281,23,41,161
2242,2.883999999999996,0,500,0.0,0.0,203,59,75,637
2243,-9.96199999999998,0,500,0.0,0.0,429,68,52,308
2244,-5.686000000000008,0,500,0.0,0.0,349,34,73,421
2245,-5.2740000000000045,0,500,0.0,0.0,351,46,70,448
2246,-11.491999999999976,0,500,0.0,0.0,425,67,34,228
2247,-1.1460000000000048,0,500,0.0,0.0,321,41,83,487
2248,-3.2420000000000035,0,500,0.0,0.0,436,49,62,429
2249,-6.698000000000007,0,500,0.0,0.0,380,36,64,341
2250,-7.614000000000008,0,500,0.0,0.0,364,30,73,329
2251,-5.751999999999998,0,500,0.0,0.0,440,55,75,433
2252,-4.666000000000007,0,500,0.0,0.0,478,56,56,421
2253,-10.476000000000026,0,500,0.0,0.0,437,37,61,261
2254,-0.052000000000003876,0,500,0.0,0.0,249,62,66,511
2255,-2.978000000000008,0,500,0.0,0.0,421,60,59,456
2256,-6.1460000000000035,0,500,0.0,0.0,468,69,70,423
2257,-13.428000000000003,0,500,0.0,0.0,374,71,42,338
2258,-0.022000000000003697,0,500,0.0,0.0,330,60,55,493
2259,-1.1560000000000084,0,500,0.0,0.0,332,58,64,496
2260,-11.672000000000038,0,500,0.0,0.0,139,17,39,239
2261,-3.3080000000000043,0,500,0.0,0.0,280,57,53,452
2262,0.9859999999999975,0,500,0.0,0.0,415,63,63,467
2263,-1.3740000000000059,0,500,0.0,0.0,174,25,59,390
2264,-9.03800000000001,0,500,0.0,0.0,375,83,32,347
2265,-2.5240000000000085,0,500,0.0,0.0,244,54,57,482
2266,12.966000000000314,1,500,0.125,0.0,279,26,41,143
2267,-2.4380000000000073,0,500,0.0,0.0,272,39,51,413
2268,-25.638000000000076,0,500,0.0,0.0,141,6,18,71
2269,3.019999999999995,0,500,0.0,0.0,217,69,64,633
2270,-9.175999999999975,0,500,0.0,0.0,289,63,26,288
2271,-4.038000000000008,0,500,0.0,0.0,284,66,31,364
2272,2.0459999999999963,0,500,0.0,0.0,223,59,42,517
2273,0.6699999999999938,0,500,0.0,0.0,224,59,54,528
2274,-4.216000000000005,0,500,0.0,0.0,414,59,57,419
2275,-0.954000000000008,0,500,0.0,0.0,385,61,57,454
2276,0.8379999999999937,0,500,0.0,0.0,329,49,72,464
2277,-10.90999999999997,0,500,0.0,0.0,342,25,71,251
2278,2.546000000000001,0,500,0.0,0.0,272,55,90,531
2279,6.036000000000009,0,500,0.0,0.0,226,50,68,528
2280,-29.384000000000064,0,500,0.0,0.0,133,1,37,104
2281,5.046000000000004,0,500,0.0,0.0,172,47,71,544
2282,11.647999999999982,1,500,0.125,0.0,126,1,36,169
2283,32.418000000000276,1,500,0.125,0.0,340,54,81,503
2284,11.777999999999974,0,500,0.0,0.0,138,38,81,637
2285,-14.84599999999995,0,500,0.0,0.0,668,63,62,253
2286,-19.090000000000003,0,500,0.0,0.0,247,21,51,201
2287,-15.019999999999946,0,500,0.0,0.0,519,57,68,289
2288,-19.053999999999984,0,500,0.0,0.0,448,22,66,184
2289,-20.880000000000003,0,500,0.0,0.0,306,27,49,186
2290,-14.100000000000051,0,500,0.0,0.0,174,4,45,139
2291,6.932000000000003,0,500,0.0,0.0,116,42,45,574
2292,-6.158000000000008,0,500,0.0,0.0,271,43,53,345
2293,5.2259999999999955,0,500,0.0,0.0,152,54,60,625
2294,-22.062000000000047,0,500,0.0,0.0,114,5,23,91
2295,28.668000000000102,1,500,0.125,0.0,118,42,52,417
2296,7.460000000000013,0,500,0.0,0.0,110,53,60,618
2297,0.8160000000000174,0,500,0.0,0.0,162,39,42,377
2298,-1.5360000000000076,0,500,0.0,0.0,213,53,64,568
2299,-7.722000000000009,0,500,0.0,0.0,219,21,56,340
2300,-3.074000000000008,0,500,0.0,0.0,231,51,51,461
2301,-10.526000000000016,0,500,0.0,0.0,348,19,55,236
2302,-5.686000000000009,0,500,0.0,0.0,416,44,79,372
2303,-3.126000000000005,0,500,0.0,0.0,165,52,43,439
2304,-10.03600000000001,0,500,0.0,0.0,209,21,43,273
2305,30.800000000000008,1,500,0.125,0.0,270,52,40,422
2306,-22.060000000000038,0,500,0.0,0.0,256,6,55,181
2307,-3.204000000000002,0,500,0.0,0.0,411,45,58,394
2308,-10.622000000000007,0,500,0.0,0.0,345,25,62,280
2309,-12.442000000000016,0,500,0.0,0.0,274,28,56,252
2310,27.938000000000013,1,500,0.125,0.0,343,61,62,511
2311,19.762000000000267,1,500,0.125,0.0,476,81,55,378
2312,26.122000000000007,1,500,0.125,0.0,194,65,67,608
2313,21.684000000000246,1,500,0.125,0.0,451,71,50,410
2314,11.474000000000279,1,500,0.125,0.0,327,15,57,151
2315,-6.646000000000009,0,500,0.0,0.0,370,52,72,383
2316,-15.82600000000002,0,500,0.0,0.0,255,24,61,299
2317,-12.390000000000002,0,500,0.0,0.0,347,40,71,351
2318,19.974000000000288,1,500,0.125,0.0,481,69,42,335
2319,4.029999999999998,0,500,0.0,0.0,74,48,52,705
2320,-8.867999999999999,0,500,0.0,0.0,278,56,32,353
2321,-1.1800000000000066,0,500,0.0,0.0,219,48,57,490
2322,19.274000000000015,1,500,0.125,0.0,190,43,35,382
2323,24.830000000000084,1,500,0.125,0.0,261,64,53,457
2324,-2.4460000000000086,0,500,0.0,0.0,253,43,48,450
2325,0.7039999999999895,0,500,0.0,0.0,421,65,49,393
2326,-4.412000000000004,0,500,0.0,0.0,489,80,67,400
2327,-1.1140000000000059,0,500,0.0,0.0,573,80,68,352
2328,22.164000000000165,1,500,0.125,0.0,213,47,38,389
2329,24.07400000000029,1,500,0.125,0.0,194,39,29,307
2330,-8.00200000000001,0,500,0.0,0.0,384,64,65,487
2331,22.510000000000137,1,500,0.125,0.0,245,56,41,402
2332,-7.718000000000009,0,500,0.0,0.0,569,67,64,327
2333,-4.818000000000003,0,500,0.0,0.0,239,41,53,386
2334,0.5799999999999904,0,500,0.0,0.0,398,77,41,403
2335,-9.60399999999999,0,500,0.0,0.0,565,73,54,307
2336,-3.904000000000008,0,500,0.0,0.0,534,75,59,322
2337,36.22199999999988,1,500,0.125,0.0,136,53,52,512
2338,22.45600000000002,1,500,0.125,0.0,220,60,17,303
2339,-1.456000000000002,0,500,0.0,0.0,220,65,20,389
2340,-4.361999999999946,0,500,0.0,0.0,305,70,9,232
2341,0.4279999999999935,0,500,0.0,0.0,254,79,14,290
2342,24.784000000000006,1,500,0.125,0.0,256,63,33,375
2343,-1.7800000000000118,0,500,0.0,0.0,482,71,35,290
2344,8.780000000000015,0,500,0.0,0.0,145,52,37,534
2345,26.808000000000124,1,500,0.125,0.0,320,70,36,419
2346,22.298000000000197,1,500,0.125,0.0,331,68,33,349
2347,37.83199999999978,1,500,0.125,0.0,135,49,21,457
2348,29.290000000000326,1,500,0.125,0.0,238,64,38,402
2349,26.9060000000002,1,500,0.125,0.0,296,66,55,411
2350,33.5140000000001,1,500,0.125,0.0,222,63,29,426
2351,1.1759999999999935,0,500,0.0,0.0,250,62,48,436
2352,28.45800000000035,1,500,0.125,0.0,258,76,32,385
2353,35.20000000000007,1,500,0.125,0.0,236,55,43,483
2354,32.326000000000185,1,500,0.125,0.0,297,70,45,441
2355,30.350000000000176,1,500,0.125,0.0,267,59,48,472
2356,35.36999999999986,1,500,0.125,0.0,334,63,46,509
2357,24.262000000000302,1,500,0.125,0.0,328,74,46,387
2358,31.48200000000021,1,500,0.125,0.0,322,65,55,511
2359,-10.127999999999988,0,500,0.0,0.0,461,56,70,313
2360,-5.568000000000011,0,500,0.0,0.0,506,65,59,311
2361,-10.419999999999986,0,500,0.0,0.0,382,53,46,339
2362,4.364000000000006,0,500,0.0,0.0,403,72,55,415
2363,-4.238000000000004,0,500,0.0,0.0,269,43,77,567
2364,0.2559999999999979,0,500,0.0,0.0,176,56,66,593
2365,-0.5240000000000049,0,500,0.0,0.0,160,61,85,657
2366,27.773999999999997,1,500,0.125,0.0,166,57,51,527
2367,-3.4760000000000097,0,500,0.0,0.0,289,48,66,498
2368,-3.910000000000006,0,500,0.0,0.0,291,40,69,469
2369,-3.084000000000003,0,500,0.0,0.0,275,47,64,525
2370,0.3279999999999909,0,500,0.0,0.0,418,86,57,419
2371,-1.0460000000000047,0,500,0.0,0.0,276,51,60,449
2372,-4.272000000000006,0,500,0.0,0.0,303,36,67,416
2373,-8.885999999999996,0,500,0.0,0.0,341,23,57,269
2374,-9.499999999999996,0,500,0.0,0.0,231,67,44,371
2375,33.318,1,500,0.125,0.0,238,78,53,524
2376,-11.333999999999989,0,500,0.0,0.0,299,57,33,346
2377,24.37000000000014,1,500,0.125,0.0,235,50,22,371
2378,30.740000000000315,1,500,0.125,0.0,244,66,40,436
2379,-7.216000000000006,0,500,0.0,0.0,287,46,39,399
2380,-4.576000000000003,0,500,0.0,0.0,392,53,47,364
2381,-6.730000000000005,0,500,0.0,0.0,286,58,55,453
2382,-8.59600000000001,0,500,0.0,0.0,275,57,36,415
2383,29.748000000000108,1,500,0.125,0.0,290,51,50,462
2384,-4.3220000000000045,0,500,0.0,0.0,390,87,30,275
2385,-8.144000000000013,0,500,0.0,0.0,348,63,50,404
2386,-13.603999999999914,0,500,0.0,0.0,266,44,21,214
2387,26.666000000000235,1,500,0.125,0.0,501,73,57,301
2388,-8.064000000000005,0,500,0.0,0.0,290,46,30,326
2389,-6.308000000000005,0,500,0.0,0.0,299,49,52,398
2390,-6.168000000000008,0,500,0.0,0.0,371,72,54,362
2391,-6.572000000000001,0,500,0.0,0.0,304,35,32,319
2392,-2.1000000000000068,0,500,0.0,0.0,298,66,51,430
2393,-4.780000000000015,0,500,0.0,0.0,392,62,35,337
2394,-10.86799999999999,0,500,0.0,0.0,266,55,49,341
2395,-15.425999999999993,0,500,0.0,0.0,324,57,36,307
2396,-7.254000000000008,0,500,0.0,0.0,292,55,49,400
2397,-4.024000000000003,0,500,0.0,0.0,355,63,52,399
2398,4.476000000000003,0,500,0.0,0.0,274,65,51,507
2399,-4.632000000000005,0,500,0.0,0.0,447,66,60,373
2400,-3.714,0,500,0.0,0.0,270,36,43,375
2401,0.7560000000000006,0,500,0.0,0.0,321,58,64,428
2402,11.73399999999999,0,500,0.0,0.0,311,61,50,424
2403,0.08599999999999003,0,500,0.0,0.0,436,56,36,333
2404,29.304000000000094,1,500,0.125,0.0,420,64,81,429
2405,-6.303999999999999,0,500,0.0,0.0,256,40,65,426
2406,-0.6640000000000008,0,500,0.0,0.0,246,47,66,453
2407,30.782000000000043,1,500,0.125,0.0,289,51,54,477
2408,-1.594000000000002,0,500,0.0,0.0,219,45,78,489
2409,-4.553999999999999,0,500,0.0,0.0,399,62,55,382
2410,26.490000000000123,1,500,0.125,0.0,207,50,55,440
2411,-4.5680000000000085,0,500,0.0,0.0,437,62,49,343
2412,1.3719999999999977,0,500,0.0,0.0,447,51,70,433
2413,-1.2360000000000078,0,500,0.0,0.0,183,59,50,478
2414,-2.092000000000006,0,500,0.0,0.0,313,48,48,404
2415,-1.3120000000000076,0,500,0.0,0.0,244,58,54,480
2416,1.074000000000001,0,500,0.0,0.0,273,52,54,490
2417,-2.9400000000000035,0,500,0.0,0.0,245,64,44,398
2418,-6.144000000000004,0,500,0.0,0.0,430,60,33,323
2419,-8.091999999999992,0,500,0.0,0.0,331,41,55,344
2420,2.747999999999992,0,500,0.0,0.0,411,80,42,350
2421,-10.076,0,500,0.0,0.0,496,68,38,237
2422,28.4820000000002,1,500,0.125,0.0,230,43,47,406
2423,22.056000000000328,1,500,0.125,0.0,228,40,52,319
2424,-8.756000000000009,0,500,0.0,0.0,249,48,48,380
2425,-12.853999999999996,0,500,0.0,0.0,265,52,33,293
2426,0.8859999999999916,0,500,0.0,0.0,328,61,47,364
2427,27.296000000000266,1,500,0.125,0.0,193,47,41,392
2428,23.592000000000173,1,500,0.125,0.0,278,43,43,321
2429,0.05599999999999511,0,500,0.0,0.0,229,60,49,445
2430,-4.208000000000006,0,500,0.0,0.0,339,58,52,376
2431,-11.045999999999996,0,500,0.0,0.0,367,49,48,346
2432,-6.144000000000008,0,500,0.0,0.0,213,44,42,412
2433,-1.7280000000000066,0,500,0.0,0.0,179,54,23,423
2434,-8.266000000000009,0,500,0.0,0.0,362,45,52,315
2435,-6.462000000000007,0,500,0.0,0.0,243,29,53,315
2436,-5.558000000000004,0,500,0.0,0.0,538,64,58,364
