episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2,distancia_percorrida
1,-6.239999999999996,0,500,0.0,132,69,60,521
2,-7.67999999999999,0,500,0.0,114,70,73,552
3,37.01500000000017,2,500,0.25,184,67,62,468
4,-11.495,0,500,0.0,144,71,60,538
5,172.3749999999998,7,500,0.875,136,66,71,538
6,172.16500000000005,7,500,0.875,145,76,59,528
7,17.595000000000002,1,500,0.125,187,60,69,478
8,171.87999999999988,7,500,0.875,112,68,80,555
9,174.8749999999998,7,500,0.875,114,65,82,572
10,290.95000000000005,8,463,1.0,118,57,66,483
11,-12.734999999999978,0,500,0.0,118,59,59,531
12,144.095,6,500,0.75,160,66,60,491
13,-6.249999999999992,0,500,0.0,137,70,61,529
14,174.11500000000004,7,500,0.875,128,67,64,532
15,146.08000000000007,6,500,0.75,148,62,68,532
16,-14.149999999999986,0,500,0.0,101,63,55,560
17,118.35499999999962,5,500,0.625,139,72,67,538
18,-6.815000000000001,0,500,0.0,141,75,58,536
19,171.93999999999986,7,500,0.875,115,65,77,550
20,-6.460000000000003,0,500,0.0,155,71,71,504
21,299.7699999999996,8,313,1.0,70,44,36,332
22,-8.474999999999998,0,500,0.0,157,62,69,514
23,62.244999999999884,3,500,0.375,137,74,72,527
24,303.55499999999984,8,426,1.0,106,53,45,437
25,151.40499999999986,6,500,0.75,143,58,58,533
26,90.55999999999999,4,500,0.5,188,62,79,507
27,301.49000000000007,8,493,1.0,153,67,68,535
28,146.67499999999995,6,500,0.75,134,64,63,508
29,145.81000000000012,6,500,0.75,123,68,72,542
30,-12.499999999999991,0,500,0.0,101,77,69,564
31,76.3,3,500,0.375,146,54,54,532
32,87.5249999999999,4,500,0.5,157,65,67,497
33,300.68499999999995,8,342,1.0,83,44,43,387
34,117.04499999999979,5,500,0.625,124,69,84,538
35,172.625,7,500,0.875,121,68,60,524
36,90.1299999999993,4,500,0.5,134,69,81,530
37,304.19499999999994,8,402,1.0,100,54,63,440
38,-6.949999999999996,0,500,0.0,136,61,64,524
39,145.69000000000023,6,500,0.75,151,57,68,510
40,-4.579999999999996,0,500,0.0,119,68,61,531
41,-11.274999999999983,0,500,0.0,134,72,71,533
42,307.27,8,220,1.0,49,24,28,250
43,122.58999999999948,5,500,0.625,123,65,53,546
44,-3.8299999999999965,0,500,0.0,131,61,70,547
45,88.7099999999993,4,500,0.5,138,70,79,543
46,87.2149999999998,4,500,0.5,153,73,75,511
47,145.85499999999985,6,500,0.75,133,72,76,545
48,160.08999999999997,7,500,0.875,122,63,79,561
49,144.885,6,500,0.75,138,69,79,510
50,74.6049999999999,3,500,0.375,138,64,68,535
51,97.13000000000001,4,500,0.5,120,77,68,567
52,-3.5850000000000017,0,500,0.0,110,67,85,561
53,-10.309999999999999,0,500,0.0,141,55,60,521
54,289.65999999999997,8,499,1.0,155,72,58,514
55,-2.9399999999999915,0,500,0.0,139,69,63,522
56,169.90499999999997,7,500,0.875,132,73,68,524
57,290.03499999999997,8,430,1.0,101,65,59,459
58,3.000000000000036,1,500,0.125,147,83,77,550
59,-9.769999999999989,0,500,0.0,135,59,65,514
60,143.18500000000003,6,500,0.75,171,66,67,495
61,-8.610000000000001,0,500,0.0,124,72,60,528
62,151.18499999999975,6,500,0.75,117,67,72,567
63,47.03500000000003,2,500,0.25,153,61,68,516
64,143.4999999999997,6,500,0.75,152,74,61,501
65,301.15499999999986,8,308,1.0,73,42,34,325
66,142.81000000000003,6,500,0.75,132,74,62,510
67,56.77499999999965,3,500,0.375,144,62,71,520
68,174.55500000000004,7,500,0.875,161,56,73,530
69,173.27499999999995,7,500,0.875,170,55,69,487
70,-9.90999999999999,0,500,0.0,128,76,50,524
71,143.42000000000007,6,500,0.75,157,74,67,511
72,67.92999999999947,3,500,0.375,144,70,69,525
73,-5.915000000000002,0,500,0.0,110,61,71,541
74,35.05500000000001,2,500,0.25,142,58,85,513
75,169.05000000000007,7,500,0.875,145,76,60,506
76,-11.055,0,500,0.0,116,80,62,563
77,306.20499999999976,8,366,1.0,71,52,43,416
78,44.99000000000001,2,500,0.25,125,80,76,534
79,293.2299999999999,8,341,1.0,79,52,48,356
80,63.78999999999996,3,500,0.375,109,64,66,542
81,146.7599999999998,6,500,0.75,143,66,53,517
82,98.31000000000003,4,500,0.5,127,67,64,545
83,170.86999999999998,7,500,0.875,157,78,67,537
84,-8.349999999999998,0,500,0.0,123,74,79,532
85,92.5749999999998,4,500,0.5,155,65,60,530
86,66.12499999999963,3,500,0.375,148,65,56,507
87,-4.4149999999999965,0,500,0.0,140,72,75,530
88,48.485000000000014,2,500,0.25,152,57,57,513
89,121.96999999999957,5,500,0.625,155,54,61,509
90,169.8000000000001,7,500,0.875,156,79,63,522
91,75.01000000000006,3,500,0.375,118,65,61,556
92,112.13999999999939,5,500,0.625,133,72,66,530
93,302.72999999999934,8,453,1.0,115,70,60,494
94,111.41499999999965,5,500,0.625,121,71,72,538
95,44.295000000000044,2,500,0.25,139,58,81,538
96,-3.9099999999999953,0,500,0.0,145,71,72,543
97,150.42999999999972,6,500,0.75,110,56,63,553
98,0.28000000000000247,0,500,0.0,109,67,75,558
99,173.35499999999982,7,500,0.875,125,65,77,545
100,47.920000000000066,2,500,0.25,152,60,79,525
101,173.5399999999998,7,500,0.875,126,80,65,561
102,172.2649999999997,7,500,0.875,140,83,67,547
103,-5.194999999999994,0,500,0.0,130,72,68,555
104,46.91500000000003,2,500,0.25,124,70,61,532
105,147.15999999999994,6,500,0.75,130,64,59,515
106,19.385,1,500,0.125,166,54,66,474
107,153.82999999999967,6,500,0.75,122,57,64,552
108,168.2749999999999,7,500,0.875,113,64,70,562
109,-7.78,0,500,0.0,142,55,53,486
110,-11.039999999999992,0,500,0.0,148,53,76,487
111,-13.229999999999997,0,500,0.0,150,62,64,504
112,-0.005000000000000782,0,500,0.0,115,65,54,534
113,24.830000000000005,1,500,0.125,153,60,62,522
114,63.02500000000001,3,500,0.375,114,60,68,521
115,117.1249999999998,5,500,0.625,132,59,82,556
116,1.6350000000000022,0,500,0.0,116,59,51,541
117,38.38500000000005,2,500,0.25,154,65,63,513
118,173.20499999999998,7,500,0.875,135,70,56,527
119,171.28999999999994,7,500,0.875,104,53,86,527
120,148.35499999999982,6,500,0.75,124,61,60,542
121,62.74999999999974,3,500,0.375,156,60,68,494
122,-6.339999999999997,0,500,0.0,133,68,77,517
123,40.385000000000055,2,500,0.25,132,80,68,543
124,-14.78999999999998,0,500,0.0,139,69,73,544
125,-6.954999999999993,0,500,0.0,105,52,67,542
126,145.68500000000012,6,500,0.75,152,74,67,520
127,16.030000000000058,1,500,0.125,141,62,66,528
128,70.97499999999945,3,500,0.375,153,57,57,511
129,66.95500000000004,3,500,0.375,129,72,73,550
130,167.74499999999986,7,500,0.875,141,60,63,516
131,-7.659999999999995,0,500,0.0,138,92,55,515
132,146.4649999999999,6,500,0.75,148,66,61,510
133,100.7799999999997,4,500,0.5,143,57,69,514
134,298.1899999999999,8,440,1.0,122,64,63,485
135,-11.919999999999982,0,500,0.0,127,63,53,542
136,-5.309999999999998,0,500,0.0,177,66,72,507
137,148.94499999999988,6,500,0.75,122,42,80,537
138,91.92499999999997,4,500,0.5,139,77,71,535
139,-6.910000000000003,0,500,0.0,130,56,61,549
140,20.74999999999999,1,500,0.125,112,63,68,531
141,67.81,3,500,0.375,152,57,75,494
142,301.1399999999999,8,355,1.0,85,47,49,370
143,300.345,8,361,1.0,109,39,53,375
144,19.260000000000005,1,500,0.125,138,66,78,550
145,-1.1050000000000024,0,500,0.0,148,63,58,514
146,119.20499999999981,5,500,0.625,109,73,61,561
147,141.71000000000032,6,500,0.75,178,50,75,473
148,-10.809999999999999,0,500,0.0,138,68,73,537
149,145.05999999999997,6,500,0.75,164,60,72,485
150,21.455,1,500,0.125,131,62,81,536
151,-2.075000000000002,0,500,0.0,140,58,68,547
152,17.065000000000033,1,500,0.125,135,64,74,547
153,18.80500000000004,1,500,0.125,112,56,67,554
154,62.24999999999986,3,500,0.375,155,72,61,502
155,-4.96,0,500,0.0,177,70,59,509
156,134.91999999999948,6,500,0.75,120,74,58,538
157,145.10000000000025,6,500,0.75,159,77,62,473
158,-7.380000000000003,0,500,0.0,146,75,81,528
159,148.13499999999993,6,500,0.75,160,60,62,533
160,173.0449999999996,7,500,0.875,123,58,71,556
161,37.705000000000055,2,500,0.25,165,63,52,470
162,297.68499999999995,8,425,1.0,100,63,47,462
163,-11.299999999999995,0,500,0.0,133,75,71,529
164,171.97500000000002,7,500,0.875,159,57,61,495
165,173.82000000000028,7,500,0.875,150,64,60,497
166,-0.19499999999999024,0,500,0.0,133,59,67,543
167,144.95999999999995,6,500,0.75,139,69,74,531
168,-0.9749999999999949,0,500,0.0,134,65,68,532
169,303.53000000000003,8,437,1.0,118,54,52,466
170,148.40999999999985,6,500,0.75,136,59,72,543
171,48.729999999999954,2,500,0.25,106,67,57,531
172,292.00999999999976,8,428,1.0,111,54,63,485
173,304.3949999999999,8,316,1.0,92,42,35,342
174,299.52499999999986,8,296,1.0,72,42,43,322
175,109.67999999999967,5,500,0.625,111,76,69,559
176,298.0100000000001,8,376,1.0,116,39,54,401
177,19.34500000000003,1,500,0.125,172,69,68,518
178,-2.1749999999999905,0,500,0.0,119,69,71,552
179,141.97999999999993,6,500,0.75,162,73,75,522
180,92.05499999999986,4,500,0.5,165,81,51,516
181,88.0649999999996,4,500,0.5,198,67,78,491
182,294.91999999999996,8,411,1.0,108,68,46,450
183,302.905,8,280,1.0,61,39,44,320
184,65.44499999999998,3,500,0.375,140,68,65,521
185,-8.964999999999993,0,500,0.0,105,62,65,552
186,96.31,4,500,0.5,154,66,65,517
187,287.57500000000005,8,488,1.0,138,65,69,504
188,70.30999999999912,3,500,0.375,147,58,59,501
189,293.58,8,455,1.0,117,71,63,476
190,45.81500000000008,2,500,0.25,151,60,79,527
191,290.275,8,420,1.0,136,45,60,428
192,145.52499999999992,6,500,0.75,144,77,71,530
193,64.24500000000002,3,500,0.375,148,73,68,516
194,175.4749999999998,7,500,0.875,137,68,57,537
195,62.985000000000014,3,500,0.375,144,75,61,517
196,166.48,7,500,0.875,129,59,75,546
197,113.53999999999984,5,500,0.625,128,76,82,512
198,175.22999999999993,7,500,0.875,128,58,62,526
199,303.6750000000002,8,349,1.0,94,41,50,394
200,-3.2349999999999968,0,500,0.0,157,61,73,507
201,173.26999999999975,7,500,0.875,146,69,74,536
202,-13.555000000000003,0,500,0.0,123,73,71,563
203,117.50999999999983,5,500,0.625,163,81,69,516
204,145.11499999999984,6,500,0.75,115,63,91,549
205,-15.449999999999978,0,500,0.0,118,70,65,549
206,-3.240000000000005,0,500,0.0,181,59,55,466
207,117.06499999999963,5,500,0.625,131,65,76,544
208,-7.8649999999999975,0,500,0.0,137,73,71,559
209,67.47999999999985,3,500,0.375,114,70,64,542
210,-14.234999999999985,0,500,0.0,119,58,64,540
211,-7.595000000000003,0,500,0.0,148,73,70,518
212,-0.8099999999999918,0,500,0.0,132,65,54,511
213,67.31999999999935,3,500,0.375,166,51,63,514
214,112.61499999999924,5,500,0.625,146,55,65,494
215,-10.029999999999992,0,500,0.0,92,75,74,569
216,-2.709999999999994,0,500,0.0,148,59,69,519
217,-8.869999999999992,0,500,0.0,133,72,63,517
218,-5.4899999999999975,0,500,0.0,126,80,76,568
219,119.68999999999986,5,500,0.625,161,63,59,512
220,95.11500000000004,4,500,0.5,137,77,69,543
221,148.40499999999972,6,500,0.75,120,64,82,559
222,118.02999999999945,5,500,0.625,120,65,84,538
223,172.085,7,500,0.875,134,65,68,528
224,170.48499999999993,7,500,0.875,127,69,79,553
225,-2.4749999999999948,0,500,0.0,126,66,68,539
226,-14.679999999999959,0,500,0.0,143,68,66,522
227,-18.364999999999963,0,500,0.0,135,75,72,520
228,113.45999999999965,5,500,0.625,168,77,67,492
229,298.2849999999997,8,470,1.0,129,62,53,488
230,-8.070000000000002,0,500,0.0,114,66,83,541
231,291.25,8,423,1.0,99,59,58,449
232,301.355,8,314,1.0,85,44,38,317
233,117.75999999999964,5,500,0.625,170,80,53,503
234,44.64500000000003,2,500,0.25,120,75,72,558
235,-5.915000000000005,0,500,0.0,126,63,75,531
236,-14.449999999999978,0,500,0.0,156,69,67,488
237,-6.99,0,500,0.0,154,63,80,533
238,298.2399999999997,8,286,1.0,70,42,41,315
239,115.74499999999999,5,500,0.625,124,62,88,523
240,-14.38499999999999,0,500,0.0,130,75,68,524
241,-6.385000000000002,0,500,0.0,151,69,63,493
242,145.67499999999987,6,500,0.75,146,67,66,526
243,-8.035000000000002,0,500,0.0,188,72,72,481
244,35.32000000000017,2,500,0.25,144,72,71,539
245,179.58999999999963,7,500,0.875,142,65,48,535
246,72.53999999999984,3,500,0.375,141,66,57,535
247,110.08500000000004,5,500,0.625,140,67,66,542
248,174.06499999999997,7,500,0.875,113,56,72,533
249,-8.864999999999993,0,500,0.0,141,68,64,531
250,57.04000000000007,3,500,0.375,120,79,78,553
251,-5.174999999999995,0,500,0.0,104,77,70,566
252,144.91999999999996,6,500,0.75,155,71,52,505
253,-3.0749999999999984,0,500,0.0,156,61,57,513
254,167.07999999999998,7,500,0.875,119,59,59,530
255,306.54999999999995,8,227,1.0,60,34,27,239
256,297.4599999999998,8,310,1.0,88,50,45,332
257,-14.304999999999982,0,500,0.0,163,70,75,489
258,296.6849999999999,8,315,1.0,83,41,43,333
259,-10.374999999999986,0,500,0.0,137,72,57,524
260,-6.92,0,500,0.0,146,81,66,513
261,-2.659999999999996,0,500,0.0,113,64,64,552
262,136.31,6,500,0.75,111,80,74,552
263,146.56999999999968,6,500,0.75,120,68,54,554
264,21.725000000000005,1,500,0.125,137,65,60,514
265,-2.0900000000000025,0,500,0.0,110,67,70,568
266,306.9699999999998,8,369,1.0,95,37,47,396
267,146.74000000000012,6,500,0.75,164,58,64,518
268,291.9200000000001,8,435,1.0,108,52,58,449
269,24.145000000000007,1,500,0.125,119,59,62,536
270,-5.109999999999993,0,500,0.0,135,72,71,535
271,-4.454999999999997,0,500,0.0,130,71,76,540
272,-8.135000000000007,0,500,0.0,157,64,61,514
273,19.90500000000001,1,500,0.125,125,69,65,543
274,-0.9199999999999933,0,500,0.0,98,67,60,559
275,95.62500000000001,4,500,0.5,149,62,57,492
276,113.29499999999999,5,500,0.625,162,66,89,530
277,294.8999999999995,8,487,1.0,111,72,62,516
278,21.700000000000006,1,500,0.125,155,68,70,534
279,172.9499999999999,7,500,0.875,147,71,63,531
280,88.25499999999998,4,500,0.5,157,76,65,536
281,-5.370000000000001,0,500,0.0,120,81,62,540
282,-0.5500000000000002,0,500,0.0,142,61,60,541
283,67.24499999999962,3,500,0.375,149,57,64,499
284,294.365,8,485,1.0,129,74,72,491
285,-3.6049999999999947,0,500,0.0,116,67,62,546
286,-4.869999999999998,0,500,0.0,114,62,66,558
287,171.71500000000006,7,500,0.875,150,62,71,512
288,120.13499999999969,5,500,0.625,158,69,59,519
289,-4.224999999999995,0,500,0.0,168,63,68,478
290,95.34999999999997,4,500,0.5,138,71,75,533
291,146.79499999999987,6,500,0.75,153,69,65,535
292,18.825000000000003,1,500,0.125,128,72,78,551
293,65.24499999999995,3,500,0.375,134,70,55,536
294,121.60500000000003,5,500,0.625,111,69,64,544
295,-16.069999999999986,0,500,0.0,149,64,59,515
296,172.265,7,500,0.875,123,70,74,549
297,-3.2199999999999953,0,500,0.0,152,70,66,531
298,-1.0999999999999945,0,500,0.0,129,61,61,546
299,72.81999999999985,3,500,0.375,124,78,71,570
300,-8.259999999999994,0,500,0.0,169,73,66,489
301,97.89999999999978,4,500,0.5,130,71,63,536
302,94.07499999999952,4,500,0.5,139,62,58,527
303,-6.584999999999998,0,500,0.0,188,59,62,480
304,-10.569999999999991,0,500,0.0,127,73,68,545
305,142.44499999999994,6,500,0.75,149,74,61,517
306,86.99000000000004,4,500,0.5,179,66,69,475
307,294.805,8,499,1.0,114,74,72,555
308,-12.744999999999997,0,500,0.0,135,78,57,505
309,-3.059999999999999,0,500,0.0,160,64,57,499
310,-15.604999999999972,0,500,0.0,104,58,54,525
311,299.94999999999993,8,475,1.0,101,71,73,527
312,291.6199999999996,8,432,1.0,104,58,69,467
313,71.1249999999999,3,500,0.375,185,56,67,493
314,-1.2949999999999953,0,500,0.0,127,62,59,510
315,171.54000000000002,7,500,0.875,172,68,70,516
316,172.0449999999996,7,500,0.875,128,69,86,556
317,38.35000000000019,2,500,0.25,118,67,67,540
318,147.3100000000001,6,500,0.75,139,65,57,500
319,173.62999999999994,7,500,0.875,122,84,67,557
320,-2.564999999999992,0,500,0.0,116,66,74,561
321,293.7950000000001,8,496,1.0,119,62,61,540
322,145.7300000000001,6,500,0.75,130,70,64,539
323,99.98499999999964,4,500,0.5,116,66,56,565
324,-5.069999999999999,0,500,0.0,129,67,60,539
325,-3.9549999999999965,0,500,0.0,129,67,61,530
326,145.10000000000002,6,500,0.75,132,68,72,530
327,147.10500000000008,6,500,0.75,124,54,78,546
328,119.48499999999967,5,500,0.625,160,68,64,517
329,90.31499999999927,4,500,0.5,142,76,63,532
330,94.98499999999969,4,500,0.5,101,67,64,564
331,93.71000000000008,4,500,0.5,152,65,71,514
332,-7.575,0,500,0.0,119,75,81,559
333,95.77,4,500,0.5,127,73,71,552
334,173.0549999999999,7,500,0.875,188,58,76,481
335,119.25000000000003,5,500,0.625,131,65,63,538
336,172.46999999999989,7,500,0.875,124,61,78,534
337,-6.609999999999997,0,500,0.0,145,77,66,520
338,304.42999999999995,8,393,1.0,121,55,42,395
339,-6.799999999999999,0,500,0.0,182,70,74,511
340,-8.485000000000001,0,500,0.0,165,71,77,527
341,-3.7499999999999987,0,500,0.0,144,65,65,514
342,-8.724999999999998,0,500,0.0,131,54,74,542
343,-12.264999999999999,0,500,0.0,141,68,62,519
344,171.69499999999994,7,500,0.875,139,70,63,534
345,163.415,7,500,0.875,111,71,63,543
346,300.4999999999999,8,311,1.0,84,39,44,325
347,-7.299999999999999,0,500,0.0,169,66,48,489
348,146.15999999999968,6,500,0.75,127,71,71,530
349,140.67000000000024,6,500,0.75,136,76,78,500
350,-4.575000000000001,0,500,0.0,111,79,68,560
351,0.3049999999999987,0,500,0.0,109,61,62,562
352,-11.340000000000005,0,500,0.0,127,58,65,537
353,92.62499999999957,4,500,0.5,168,76,50,513
354,169.5899999999999,7,500,0.875,141,69,73,526
355,43.33500000000004,2,500,0.25,122,68,61,536
356,292.5949999999999,8,436,1.0,117,60,68,487
357,147.92499999999995,6,500,0.75,147,76,64,521
358,-9.699999999999994,0,500,0.0,111,60,82,572
359,-2.5350000000000006,0,500,0.0,159,63,62,524
360,176.07,7,500,0.875,127,57,69,520
361,11.775000000000002,1,500,0.125,153,62,64,525
362,93.26999999999931,4,500,0.5,177,54,63,495
363,64.4399999999999,3,500,0.375,131,69,60,533
364,-4.314999999999998,0,500,0.0,158,75,67,521
365,172.45000000000002,7,500,0.875,139,68,63,515
366,297.91499999999985,8,362,1.0,102,47,43,381
367,304.23999999999984,8,405,1.0,113,47,62,427
368,-1.6099999999999968,0,500,0.0,165,68,63,532
369,121.93499999999945,5,500,0.625,133,63,62,519
370,38.07000000000002,2,500,0.25,194,62,69,484
371,91.23999999999992,4,500,0.5,120,57,68,517
372,113.06999999999938,5,500,0.625,118,53,62,535
373,-5.804999999999999,0,500,0.0,133,68,74,547
374,-15.089999999999986,0,500,0.0,155,71,58,495
375,-9.03999999999999,0,500,0.0,130,66,61,536
376,-4.764999999999998,0,500,0.0,134,73,63,535
377,-3.1949999999999954,0,500,0.0,166,67,58,498
378,-2.064999999999998,0,500,0.0,134,55,55,509
379,297.0949999999999,8,431,1.0,133,62,69,456
380,-15.06499999999997,0,500,0.0,124,73,67,520
381,145.76500000000001,6,500,0.75,181,62,62,486
382,67.66999999999959,3,500,0.375,150,70,65,515
383,-4.335000000000002,0,500,0.0,138,62,76,525
384,41.19500000000004,2,500,0.25,145,64,73,520
385,66.02999999999943,3,500,0.375,144,61,67,524
386,174.23999999999998,7,500,0.875,141,60,68,523
387,174.62499999999997,7,500,0.875,121,66,61,556
388,297.98999999999995,8,369,1.0,88,62,51,413
389,-12.614999999999993,0,500,0.0,142,70,71,530
390,93.53500000000007,4,500,0.5,160,73,62,524
391,144.27499999999992,6,500,0.75,148,71,69,555
392,-11.984999999999987,0,500,0.0,151,68,59,509
393,146.19999999999956,6,500,0.75,105,62,61,541
394,173.64499999999987,7,500,0.875,125,83,63,546
395,166.045,7,500,0.875,129,72,70,550
396,113.76999999999953,5,500,0.625,167,70,75,502
397,-5.6750000000000025,0,500,0.0,143,70,69,520
398,147.3949999999998,6,500,0.75,124,74,67,546
399,82.35499999999989,4,500,0.5,120,77,73,545
400,-4.274999999999998,0,500,0.0,123,55,77,531
401,-16.91499999999998,0,500,0.0,128,74,68,531
402,-4.004999999999998,0,500,0.0,147,73,61,509
403,304.78499999999997,8,397,1.0,91,59,53,453
404,175.43999999999977,7,500,0.875,110,70,76,558
405,36.31500000000007,2,500,0.25,160,66,67,520
406,293.8549999999997,8,382,1.0,131,59,53,385
407,173.38500000000005,7,500,0.875,160,52,81,491
408,-2.3599999999999954,0,500,0.0,129,60,50,524
409,173.90999999999985,7,500,0.875,125,66,70,538
410,172.92500000000004,7,500,0.875,135,65,64,521
411,121.72499999999974,5,500,0.625,136,63,71,563
412,100.32999999999961,4,500,0.5,141,65,75,532
413,163.43999999999943,7,500,0.875,130,62,70,508
414,-2.984999999999997,0,500,0.0,117,67,64,526
415,172.7899999999999,7,500,0.875,147,63,63,514
416,-5.534999999999992,0,500,0.0,131,68,59,556
417,146.29499999999987,6,500,0.75,145,60,61,520
418,-9.535000000000004,0,500,0.0,151,63,66,508
419,299.72999999999996,8,413,1.0,101,59,56,427
420,145.39499999999973,6,500,0.75,134,80,73,546
421,-5.719999999999995,0,500,0.0,178,54,60,475
422,116.09999999999975,5,500,0.625,171,82,72,520
423,-4.634999999999997,0,500,0.0,150,73,68,536
424,-18.234999999999975,0,500,0.0,116,66,83,538
425,-3.885,0,500,0.0,143,69,70,556
426,298.4849999999999,8,476,1.0,110,74,62,529
427,-1.9649999999999999,0,500,0.0,110,67,68,557
428,71.28500000000003,3,500,0.375,170,58,61,472
429,300.61999999999995,8,253,1.0,79,35,35,256
430,172.47999999999985,7,500,0.875,148,77,68,521
431,-1.6999999999999964,0,500,0.0,133,64,72,542
432,-8.525000000000004,0,500,0.0,158,71,53,509
433,-4.049999999999998,0,500,0.0,134,55,66,531
434,146.32500000000016,6,500,0.75,135,58,81,532
435,-1.7350000000000014,0,500,0.0,122,57,61,530
436,172.2950000000001,7,500,0.875,154,66,68,533
437,69.99499999999954,3,500,0.375,147,54,70,514
438,-3.259999999999999,0,500,0.0,132,63,78,553
439,62.27999999999979,3,500,0.375,175,56,66,498
440,-13.464999999999995,0,500,0.0,157,72,59,488
441,297.00499999999965,8,482,1.0,147,62,61,488
442,149.54999999999995,6,500,0.75,123,53,56,543
443,146.98499999999976,6,500,0.75,129,73,71,541
444,307.8149999999998,8,312,1.0,92,49,29,337
445,-12.924999999999988,0,500,0.0,130,50,65,504
446,116.12499999999983,5,500,0.625,136,75,65,503
447,65.36499999999917,3,500,0.375,130,72,71,545
448,174.56499999999963,7,500,0.875,114,68,67,544
449,-11.23,0,500,0.0,127,66,66,540
450,-6.994999999999996,0,500,0.0,109,74,70,555
451,296.83000000000004,8,497,1.0,122,72,65,525
452,296.935,8,413,1.0,117,62,43,434
453,145.63,6,500,0.75,159,66,53,499
454,-9.654999999999996,0,500,0.0,118,78,67,556
455,-10.059999999999999,0,500,0.0,138,67,70,537
456,145.87499999999972,6,500,0.75,137,66,74,531
457,94.70499999999994,4,500,0.5,170,60,65,490
458,302.6700000000001,8,351,1.0,89,45,49,372
459,96.56000000000002,4,500,0.5,152,64,60,509
460,116.82999999999947,5,500,0.625,147,71,75,546
461,94.58999999999963,4,500,0.5,151,63,51,512
462,-3.5499999999999905,0,500,0.0,99,74,65,559
463,293.0699999999996,8,404,1.0,106,52,51,415
464,158.6049999999995,7,500,0.875,157,61,62,480
465,-9.619999999999994,0,500,0.0,115,63,65,522
466,119.27000000000002,5,500,0.625,138,67,75,522
467,118.00999999999931,5,500,0.625,108,67,71,560
468,-6.150000000000001,0,500,0.0,132,78,69,539
469,302.12500000000006,8,353,1.0,82,53,35,369
470,175.65499999999994,7,500,0.875,111,71,58,542
471,23.77,1,500,0.125,141,60,68,541
472,164.91,7,500,0.875,139,82,60,532
473,0.7000000000000071,0,500,0.0,123,51,66,551
474,-4.639999999999995,0,500,0.0,144,81,67,526
475,148.31999999999988,6,500,0.75,108,73,63,580
476,-9.109999999999996,0,500,0.0,135,68,63,511
477,-8.675000000000011,0,500,0.0,119,74,67,527
478,169.92,7,500,0.875,152,62,65,491
479,296.12000000000023,8,480,1.0,126,71,53,516
480,-12.049999999999997,0,500,0.0,154,65,72,521
481,-7.609999999999998,0,500,0.0,149,76,63,487
482,142.30000000000015,6,500,0.75,144,61,73,506
483,72.32499999999997,3,500,0.375,139,61,73,533
484,176.45499999999987,7,500,0.875,113,55,72,539
485,125.09499999999989,5,500,0.625,162,46,63,504
486,65.22999999999925,3,500,0.375,164,76,60,516
487,303.0299999999999,8,457,1.0,82,65,55,522
488,169.7550000000001,7,500,0.875,137,82,71,544
489,147.2049999999998,6,500,0.75,120,60,65,512
490,92.6599999999999,4,500,0.5,105,67,65,550
491,-15.95999999999999,0,500,0.0,127,74,72,542
492,-4.819999999999997,0,500,0.0,161,78,61,516
493,61.025000000000006,3,500,0.375,142,84,69,536
494,-2.3299999999999983,0,500,0.0,146,53,67,521
495,282.91499999999974,8,494,1.0,123,71,76,517
496,-20.454999999999956,0,500,0.0,123,77,78,562
497,138.35500000000002,6,500,0.75,127,75,68,552
498,141.98000000000005,6,500,0.75,111,77,75,573
499,173.96500000000003,7,500,0.875,138,63,55,535
500,61.50000000000002,3,500,0.375,139,66,72,516
501,170.62,7,500,0.875,142,73,76,534
502,-12.01499999999999,0,500,0.0,138,64,78,535
503,-8.619999999999996,0,500,0.0,127,83,85,525
504,91.57499999999924,4,500,0.5,115,66,74,550
505,120.23999999999958,5,500,0.625,148,70,62,520
506,294.09,8,453,1.0,124,57,57,484
507,-0.859999999999997,0,500,0.0,134,60,64,542
508,145.50500000000005,6,500,0.75,145,69,70,536
509,143.14500000000007,6,500,0.75,179,74,72,501
510,-3.9399999999999973,0,500,0.0,109,79,65,554
511,173.3999999999999,7,500,0.875,134,67,71,536
512,1.8600000000000017,0,500,0.0,129,75,42,531
513,134.15499999999997,6,500,0.75,135,65,75,537
514,-5.949999999999994,0,500,0.0,114,56,65,557
515,-10.029999999999985,0,500,0.0,184,78,61,486
516,73.69000000000005,3,500,0.375,100,57,70,557
517,-11.685000000000002,0,500,0.0,113,71,69,557
518,291.16499999999996,8,496,1.0,149,59,62,503
519,70.0349999999995,3,500,0.375,162,79,55,535
520,148.3149999999998,6,500,0.75,119,67,65,557
521,173.19999999999976,7,500,0.875,133,75,75,552
522,89.69999999999948,4,500,0.5,186,76,67,494
523,171.45999999999998,7,500,0.875,125,73,66,523
524,176.93499999999977,7,500,0.875,108,58,62,560
525,-15.069999999999983,0,500,0.0,126,78,69,555
526,110.85499999999972,5,500,0.625,136,70,70,543
527,175.72999999999973,7,500,0.875,148,73,59,542
528,176.6649999999999,7,500,0.875,113,60,64,559
529,66.12000000000002,3,500,0.375,168,61,60,519
530,113.39999999999999,5,500,0.625,109,73,60,539
531,-0.7249999999999988,0,500,0.0,148,67,59,547
532,118.60499999999962,5,500,0.625,159,60,73,524
533,-2.1699999999999973,0,500,0.0,127,72,64,546
534,-16.91499999999998,0,500,0.0,166,78,75,532
