episodio,recompensa,entregas,steps,taxa_sucesso,sucesso_completo,colisoes,falha_r1,falha_r2,distancia
444,-24.35999999999971,0,1000,0.0,0.0,1112,148,119,517
445,-13.469999999999764,0,1000,0.0,0.0,595,44,106,439
446,-29.537999999999503,0,1000,0.0,0.0,162,38,13,133
447,-18.803999999999537,0,1000,0.0,0.0,249,24,38,143
448,-20.799999999999624,0,1000,0.0,0.0,194,42,25,152
449,-23.89199999999969,0,1000,0.0,0.0,665,117,36,346
450,-15.643999999999782,0,1000,0.0,0.0,504,34,102,352
451,-7.121999999999861,0,1000,0.0,0.0,653,100,57,479
452,-7.6240000000000165,0,1000,0.0,0.0,780,118,97,601
453,-24.955999999999666,0,1000,0.0,0.0,1004,75,104,328
454,-12.945999999999623,0,1000,0.0,0.0,714,128,37,419
455,-9.106000000000003,0,1000,0.0,0.0,961,123,97,524
456,-20.875999999999678,0,1000,0.0,0.0,506,25,84,208
457,-34.76599999999948,0,1000,0.0,0.0,513,110,3,177
458,-22.729999999999325,0,1000,0.0,0.0,158,2,28,135
459,-26.30399999999957,0,1000,0.0,0.0,713,112,32,350
460,-25.463999999999302,0,1000,0.0,0.0,77,6,37,209
461,-16.243999999999943,0,1000,0.0,0.0,923,126,94,486
462,-31.371999999999467,0,1000,0.0,0.0,479,6,108,257
463,-27.45399999999939,0,1000,0.0,0.0,329,53,31,200
464,-37.25999999999935,0,1000,0.0,0.0,80,10,6,36
465,-32.59799999999938,0,1000,0.0,0.0,470,2,88,192
466,-23.487999999999666,0,1000,0.0,0.0,228,43,20,175
467,-11.835999999999803,0,1000,0.0,0.0,525,71,64,374
468,-31.297999999999508,0,1000,0.0,0.0,683,77,57,261
469,-27.799999999999475,0,1000,0.0,0.0,640,17,98,270
470,-13.067999999999932,0,1000,0.0,0.0,744,117,58,537
471,-19.677999999999727,0,1000,0.0,0.0,872,131,70,433
472,-27.535999999999518,0,1000,0.0,0.0,771,117,72,327
473,-29.487999999999534,0,1000,0.0,0.0,618,58,62,212
474,-0.2600000000000051,0,1000,0.0,0.0,1014,153,160,828
475,-19.237999999999694,0,1000,0.0,0.0,663,125,41,403
476,-23.205999999999673,0,1000,0.0,0.0,734,62,130,461
477,-17.333999999999886,0,1000,0.0,0.0,826,101,88,375
478,-21.451999999999767,0,1000,0.0,0.0,646,40,93,266
479,-6.287999999999987,0,1000,0.0,0.0,671,82,124,708
480,-6.208000000000016,0,1000,0.0,0.0,914,99,122,628
481,-27.995999999999658,0,1000,0.0,0.0,1118,114,134,402
482,-23.853999999999616,0,1000,0.0,0.0,229,61,11,248
483,-9.867999999999931,0,1000,0.0,0.0,504,114,24,435
484,-23.215999999999784,0,1000,0.0,0.0,1071,118,104,385
485,-16.107999999999922,0,1000,0.0,0.0,1129,119,99,500
486,-14.647999999999934,0,1000,0.0,0.0,1095,107,130,524
487,-30.85199999999988,0,1000,0.0,0.0,857,154,53,469
488,-28.625999999999515,0,1000,0.0,0.0,399,44,67,235
489,-10.38999999999996,0,1000,0.0,0.0,1272,155,156,651
490,-15.675999999999949,0,1000,0.0,0.0,691,143,51,518
491,-25.317999999999664,0,1000,0.0,0.0,1019,99,102,383
492,-22.349999999999753,0,1000,0.0,0.0,766,151,50,488
493,-27.22399999999964,0,1000,0.0,0.0,618,115,21,277
494,-14.573999999999907,0,1000,0.0,0.0,380,46,59,410
495,-5.016000000000005,0,1000,0.0,0.0,768,84,132,670
496,-8.417999999999974,0,1000,0.0,0.0,731,123,64,556
497,-18.09799999999987,0,1000,0.0,0.0,1174,165,128,694
498,0.44399999999999384,0,1000,0.0,0.0,818,129,89,712
499,169.8480000000013,6,1000,0.75,0.0,889,153,84,608
500,-1.1420000000000115,0,1000,0.0,0.0,879,131,133,842
501,35.21799999999992,1,1000,0.125,0.0,881,132,128,813
502,-8.858000000000002,0,1000,0.0,0.0,568,81,104,501
503,-13.337999999999935,0,1000,0.0,0.0,837,139,69,520
504,-22.753999999999596,0,1000,0.0,0.0,918,134,53,398
505,-0.19199999999997483,0,1000,0.0,0.0,941,144,131,808
506,-18.653999999999986,0,1000,0.0,0.0,505,83,73,432
507,-32.98599999999982,0,1000,0.0,0.0,923,146,84,614
508,-23.297999999999607,0,1000,0.0,0.0,561,120,21,368
509,-8.262000000000006,0,1000,0.0,0.0,908,131,92,561
510,-25.639999999999933,0,1000,0.0,0.0,584,101,67,553
511,-21.437999999999757,0,1000,0.0,0.0,713,133,20,395
512,-18.793999999999897,0,1000,0.0,0.0,1139,149,131,611
513,-27.883999999999734,0,1000,0.0,0.0,719,80,100,406
514,-26.313999999999634,0,1000,0.0,0.0,653,109,39,323
515,-26.61199999999961,0,1000,0.0,0.0,752,94,58,345
516,-12.709999999999933,0,1000,0.0,0.0,469,134,30,584
517,-24.037999999999673,0,1000,0.0,0.0,263,46,34,301
518,-31.6700000000001,0,1000,0.0,0.0,317,67,37,319
519,-36.50200000000001,0,1000,0.0,0.0,893,136,52,460
520,-14.066,0,1000,0.0,0.0,751,103,121,588
521,-19.081999999999766,0,1000,0.0,0.0,854,51,129,375
522,-12.749999999999975,0,1000,0.0,0.0,1297,135,156,676
523,-10.763999999999916,0,1000,0.0,0.0,848,147,96,664
524,-18.079999999999945,0,1000,0.0,0.0,579,89,71,655
525,-15.62599999999991,0,1000,0.0,0.0,1065,140,133,613
526,23.270000000000216,0,1000,0.0,0.0,643,131,130,1016
527,-13.619999999999983,0,1000,0.0,0.0,576,112,70,727
528,-12.187999999999994,0,1000,0.0,0.0,731,122,121,690
529,-8.055999999999955,0,1000,0.0,0.0,941,133,91,658
530,21.436000000000064,0,1000,0.0,0.0,674,136,115,997
531,-13.323999999999957,0,1000,0.0,0.0,1122,157,128,696
532,5.308000000000105,0,1000,0.0,0.0,828,155,92,730
533,-7.445999999999972,0,1000,0.0,0.0,908,149,95,602
534,5.027999999999993,0,1000,0.0,0.0,699,136,125,864
535,-17.683999999999894,0,1000,0.0,0.0,825,149,93,692
536,-20.14999999999964,0,1000,0.0,0.0,890,132,68,505
537,-15.507999999999805,0,1000,0.0,0.0,1063,122,136,670
538,-0.04599999999999095,0,1000,0.0,0.0,940,117,134,745
539,56.53800000000054,2,1000,0.25,0.0,657,69,98,655
540,17.358000000000438,1,1000,0.125,0.0,662,57,104,484
541,4.228000000000103,0,1000,0.0,0.0,774,116,121,855
542,8.211999999999989,0,1000,0.0,0.0,867,158,104,814
543,9.787999999999977,0,1000,0.0,0.0,593,131,94,917
544,-14.201999999999748,0,1000,0.0,0.0,744,27,137,437
545,21.73800000000002,0,1000,0.0,0.0,735,133,145,1106
546,-16.70799999999989,0,1000,0.0,0.0,1181,150,105,542
547,17.526000000000305,0,1000,0.0,0.0,628,96,126,918
548,-10.609999999999989,0,1000,0.0,0.0,765,157,90,692
549,-19.399999999999892,0,1000,0.0,0.0,700,48,119,492
550,-11.011999999999896,0,1000,0.0,0.0,900,95,115,493
551,-10.257999999999916,0,1000,0.0,0.0,635,49,137,608
552,-34.23599999999943,0,1000,0.0,0.0,609,13,106,266
553,-23.187999999999697,0,1000,0.0,0.0,531,52,83,332
554,32.41,1,1000,0.125,0.0,480,50,123,688
555,-17.171999999999763,0,1000,0.0,0.0,620,26,141,525
556,-16.945999999999827,0,1000,0.0,0.0,538,6,142,487
557,-7.348000000000001,0,1000,0.0,0.0,1056,137,130,761
558,-0.7580000000000123,0,1000,0.0,0.0,847,86,123,685
559,-30.75199999999951,0,1000,0.0,0.0,788,142,16,276
560,2.807999999999991,0,1000,0.0,0.0,951,123,141,812
561,-20.139999999999787,0,1000,0.0,0.0,755,133,52,455
562,-0.8740000000000181,0,1000,0.0,0.0,921,106,128,678
563,-23.765999999999533,0,1000,0.0,0.0,592,8,130,377
564,-22.487999999999566,0,1000,0.0,0.0,587,7,143,416
565,-3.8299999999999566,0,1000,0.0,0.0,716,80,131,625
566,-13.9919999999999,0,1000,0.0,0.0,717,85,98,476
567,-27.589999999999527,0,1000,0.0,0.0,949,101,95,406
568,-2.272000000000011,0,1000,0.0,0.0,587,67,128,752
569,6.058000000000103,0,1000,0.0,0.0,858,127,110,743
570,14.398000000000174,1,1000,0.125,0.0,874,129,85,452
571,-9.57799999999999,0,1000,0.0,0.0,693,77,150,686
572,-16.433999999999838,0,1000,0.0,0.0,858,71,131,461
573,-14.089999999999922,0,1000,0.0,0.0,716,42,141,468
574,-9.203999999999944,0,1000,0.0,0.0,734,84,139,673
575,-18.08199999999964,0,1000,0.0,0.0,1101,144,95,542
576,-1.2499999999999518,0,1000,0.0,0.0,756,121,61,617
577,-9.739999999999991,0,1000,0.0,0.0,900,106,130,676
578,-16.86199999999968,0,1000,0.0,0.0,864,128,89,630
579,-16.885999999999765,0,1000,0.0,0.0,908,89,112,465
580,-10.343999999999841,0,1000,0.0,0.0,541,92,93,685
581,-37.453999999999404,0,1000,0.0,0.0,711,97,42,230
582,141.1620000000027,5,1000,0.625,0.0,389,35,109,511
583,171.6840000000025,6,1000,0.75,0.0,526,48,104,511
584,-23.815999999999807,0,1000,0.0,0.0,945,110,107,481
585,-32.590000000000266,0,1000,0.0,0.0,328,46,58,373
586,-29.591999999999693,0,1000,0.0,0.0,732,78,101,452
587,-28.80399999999958,0,1000,0.0,0.0,592,89,31,306
588,125.54800000000225,5,1000,0.625,0.0,492,26,92,340
589,-31.461999999999772,0,1000,0.0,0.0,509,46,63,277
590,-25.033999999999796,0,1000,0.0,0.0,515,68,74,398
591,-25.59599999999967,0,1000,0.0,0.0,1263,127,131,517
592,-28.202000000000016,0,1000,0.0,0.0,603,123,70,541
593,-23.923999999999722,0,1000,0.0,0.0,1305,147,137,545
594,-6.165999999999962,0,1000,0.0,0.0,344,73,43,439
595,-22.9499999999997,0,1000,0.0,0.0,1259,132,140,542
596,-23.553999999999707,0,1000,0.0,0.0,1373,157,133,571
597,-27.243999999999804,0,1000,0.0,0.0,1110,131,118,615
598,-10.149999999999991,0,1000,0.0,0.0,531,129,45,659
599,-15.951999999999883,0,1000,0.0,0.0,959,75,146,483
600,-23.521999999999505,0,1000,0.0,0.0,1260,155,154,572
601,-22.437999999999622,0,1000,0.0,0.0,1148,127,116,460
602,-0.5660000000000102,0,1000,0.0,0.0,755,120,105,678
603,-18.5539999999998,0,1000,0.0,0.0,750,136,35,377
604,-16.43999999999966,0,1000,0.0,0.0,1091,151,91,527
605,-13.925999999999954,0,1000,0.0,0.0,668,135,59,647
606,1.425999999999986,0,1000,0.0,0.0,877,113,159,787
607,-21.54399999999971,0,1000,0.0,0.0,860,135,35,306
608,-23.071999999999644,0,1000,0.0,0.0,1352,147,144,557
609,-12.937999999999956,0,1000,0.0,0.0,1219,154,130,611
610,-10.247999999999982,0,1000,0.0,0.0,685,139,57,498
611,-13.139999999999946,0,1000,0.0,0.0,730,143,76,659
612,-28.47999999999962,0,1000,0.0,0.0,1454,143,151,448
613,-18.597999999999825,0,1000,0.0,0.0,984,150,77,509
614,5.39200000000007,0,1000,0.0,0.0,962,138,119,934
615,-14.831999999999965,0,1000,0.0,0.0,909,118,105,631
616,-3.873999999999985,0,1000,0.0,0.0,1114,146,143,690
617,45.869999999999834,2,1000,0.25,0.0,995,134,109,633
618,-13.237999999999952,0,1000,0.0,0.0,1068,141,112,725
619,12.492000000000564,1,1000,0.125,0.0,476,108,36,421
620,0.41000000000012127,1,1000,0.125,0.0,753,95,90,481
621,-24.911999999999765,0,1000,0.0,0.0,1173,137,128,543
622,-13.989999999999958,0,1000,0.0,0.0,1166,120,132,592
623,99.92799999999623,4,1000,0.5,0.0,406,97,25,363
624,-24.855999999999856,0,1000,0.0,0.0,535,81,59,533
625,-12.283999999999958,0,1000,0.0,0.0,1100,120,116,621
626,-1.0919999999999674,0,1000,0.0,0.0,666,115,97,670
627,-18.791999999999835,0,1000,0.0,0.0,1001,124,131,615
628,91.56599999999993,3,1000,0.375,0.0,482,130,106,871
629,-11.247999999999976,0,1000,0.0,0.0,783,58,155,525
630,-1.9160000000000108,0,1000,0.0,0.0,581,164,40,728
631,68.10399999999778,2,1000,0.25,0.0,883,149,112,855
632,1.9000000000000017,0,1000,0.0,0.0,987,153,130,903
633,-17.545999999999854,0,1000,0.0,0.0,880,98,94,476
634,13.558000000000506,1,1000,0.125,0.0,813,108,102,548
635,-19.257999999999864,0,1000,0.0,0.0,1136,140,119,555
636,-2.2420000000000107,0,1000,0.0,0.0,803,140,103,829
637,28.834000000000167,1,1000,0.125,0.0,521,149,42,705
638,-3.675999999999943,0,1000,0.0,0.0,871,146,91,751
639,58.60399999999995,2,1000,0.25,0.0,330,127,65,1025
640,-17.745999999999828,0,1000,0.0,0.0,623,21,162,467
641,-12.349999999999929,0,1000,0.0,0.0,824,74,139,543
642,-9.59999999999995,0,1000,0.0,0.0,838,60,136,526
643,-26.805999999999603,0,1000,0.0,0.0,692,8,138,315
644,-20.807999999999737,0,1000,0.0,0.0,731,31,136,399
645,10.397999999999996,0,1000,0.0,0.0,751,95,103,876
646,-25.671999999999638,0,1000,0.0,0.0,704,3,140,306
647,8.16600000000004,0,1000,0.0,0.0,692,94,132,822
648,-11.831999999999963,0,1000,0.0,0.0,812,61,145,564
649,35.9499999999997,1,1000,0.125,0.0,952,167,147,889
650,-18.255999999999847,0,1000,0.0,0.0,946,126,84,524
651,-7.837999999999956,0,1000,0.0,0.0,738,50,137,544
652,-16.613999999999866,0,1000,0.0,0.0,768,118,48,447
653,-9.507999999999992,0,1000,0.0,0.0,958,132,134,828
654,-25.279999999999806,0,1000,0.0,0.0,1068,132,127,599
655,-9.028,0,1000,0.0,0.0,767,116,110,698
656,-11.841999999999956,0,1000,0.0,0.0,795,86,122,682
657,107.98399999999802,4,1000,0.5,0.0,982,124,118,621
658,-14.989999999999926,0,1000,0.0,0.0,676,139,65,609
659,9.41400000000005,0,1000,0.0,0.0,780,130,140,918
660,-4.119999999999972,0,1000,0.0,0.0,628,165,81,776
661,-3.2680000000000122,0,1000,0.0,0.0,544,94,105,769
662,59.84399999999984,2,1000,0.25,0.0,885,123,147,1039
663,-1.5540000000000105,0,1000,0.0,0.0,904,129,100,845
664,29.922000000000086,1,1000,0.125,0.0,953,149,161,950
665,28.468000000000362,1,1000,0.125,0.0,741,131,109,936
666,-5.208000000000017,0,1000,0.0,0.0,808,131,77,610
667,-14.39599999999993,0,1000,0.0,0.0,901,157,68,469
668,45.34400000000001,2,1000,0.25,0.0,1155,122,139,649
669,3.3099999999999947,0,1000,0.0,0.0,782,157,140,977
670,6.767999999999988,0,1000,0.0,0.0,943,111,151,944
671,-17.02599999999989,0,1000,0.0,0.0,985,157,120,636
672,-18.373999999999803,0,1000,0.0,0.0,1122,149,132,707
673,-12.943999999999884,0,1000,0.0,0.0,1013,144,98,557
674,-23.261999999999567,0,1000,0.0,0.0,1333,146,126,640
675,7.912000000000055,0,1000,0.0,0.0,728,108,138,867
676,-23.219999999999754,0,1000,0.0,0.0,1282,143,165,685
677,-14.347999999999887,0,1000,0.0,0.0,343,77,48,462
678,-23.51399999999989,0,1000,0.0,0.0,865,92,138,602
679,-3.7700000000000093,0,1000,0.0,0.0,1021,146,160,956
680,-23.13999999999965,0,1000,0.0,0.0,881,67,147,484
681,-21.32399999999969,0,1000,0.0,0.0,1063,99,146,575
682,-15.741999999999885,0,1000,0.0,0.0,807,104,75,391
683,-15.591999999999857,0,1000,0.0,0.0,753,105,111,614
684,-17.759999999999717,0,1000,0.0,0.0,715,72,75,377
685,-20.649999999999814,0,1000,0.0,0.0,1208,142,138,480
686,-25.59799999999959,0,1000,0.0,0.0,485,61,70,398
687,-12.315999999999914,0,1000,0.0,0.0,552,99,81,699
688,-19.08399999999978,0,1000,0.0,0.0,622,84,129,609
689,-38.647999999999875,0,1000,0.0,0.0,978,81,146,514
690,-23.803999999999608,0,1000,0.0,0.0,378,55,98,509
691,-28.37599999999953,0,1000,0.0,0.0,451,50,59,368
692,-28.91199999999954,0,1000,0.0,0.0,783,127,57,386
693,-26.05599999999975,0,1000,0.0,0.0,800,111,98,578
694,9.299999999999988,0,1000,0.0,0.0,368,118,65,958
695,25.47800000000031,1,1000,0.125,0.0,588,139,87,829
696,-16.003999999999916,0,1000,0.0,0.0,557,129,47,575
697,18.252000000000333,1,1000,0.125,0.0,519,55,110,682
698,-5.094000000000011,0,1000,0.0,0.0,409,54,128,763
699,12.235999999999995,0,1000,0.0,0.0,484,109,90,840
700,61.40199999999989,2,1000,0.25,0.0,656,116,88,731
701,-20.465999999999966,0,1000,0.0,0.0,510,54,114,657
702,-18.333999999999683,0,1000,0.0,0.0,329,76,36,468
703,-24.903999999999957,0,1000,0.0,0.0,494,33,122,535
704,-4.189999999999984,1,1000,0.125,0.0,505,50,94,394
705,-16.867999999999828,0,1000,0.0,0.0,388,9,122,563
706,5.977999999999988,0,1000,0.0,0.0,568,112,83,833
707,63.91799999999712,3,1000,0.375,0.0,739,37,149,393
708,-14.463999999999889,0,1000,0.0,0.0,362,5,120,546
709,33.70600000000039,2,1000,0.25,0.0,596,47,86,359
710,-23.951999999999693,0,1000,0.0,0.0,1085,132,75,340
711,-19.731999999999786,0,1000,0.0,0.0,554,90,40,328
712,-26.84199999999968,0,1000,0.0,0.0,1413,144,120,492
713,118.75199999999866,4,1000,0.5,0.0,589,143,51,689
714,-12.951999999999991,0,1000,0.0,0.0,212,4,95,382
715,-24.297999999999742,0,1000,0.0,0.0,894,126,68,496
716,-1.8459999999999983,0,1000,0.0,0.0,976,147,148,924
717,-4.285999999999961,0,1000,0.0,0.0,912,151,84,699
718,-25.491999999999585,0,1000,0.0,0.0,18,3,4,45
719,-17.421999999999816,0,1000,0.0,0.0,509,86,58,387
720,6.075999999999998,0,1000,0.0,0.0,436,45,134,860
721,-29.305999999999564,0,1000,0.0,0.0,380,55,22,176
722,-30.895999999999507,0,1000,0.0,0.0,243,23,39,167
723,31.542000000000424,2,1000,0.25,0.0,363,46,60,248
724,3.812000000000022,0,1000,0.0,0.0,514,108,63,716
725,-25.27599999999963,0,1000,0.0,0.0,73,11,2,57
726,19.642000000000362,1,1000,0.125,0.0,1227,120,150,693
727,-17.799999999999866,0,1000,0.0,0.0,1321,145,122,567
728,0.635999999999999,0,1000,0.0,0.0,561,94,115,780
729,-49.99800000000012,0,1000,0.0,0.0,315,40,30,162
730,36.91800000000016,2,1000,0.25,0.0,364,8,104,320
731,-23.73399999999968,0,1000,0.0,0.0,283,57,13,156
732,-51.97600000000024,0,1000,0.0,0.0,323,16,59,207
733,82.18399999999788,4,1000,0.5,0.0,476,3,112,380
734,-20.552000000000206,1,1000,0.125,0.0,557,6,130,338
735,65.02000000000004,3,1000,0.375,0.0,1048,143,102,588
736,-14.173999999999907,0,1000,0.0,0.0,348,20,76,327
737,35.88600000000035,2,1000,0.25,0.0,1076,162,114,537
738,-17.318000000000033,0,1000,0.0,0.0,657,56,131,611
739,-12.911999999999937,0,1000,0.0,0.0,731,88,93,574
740,3.8780000000000032,0,1000,0.0,0.0,878,137,162,1087
741,-8.812000000000005,0,1000,0.0,0.0,1179,141,141,789
742,-4.74400000000001,0,1000,0.0,0.0,1053,170,167,901
743,-1.421999999999997,0,1000,0.0,0.0,921,130,143,884
744,7.870000000000012,0,1000,0.0,0.0,827,150,150,1063
745,-6.708000000000009,0,1000,0.0,0.0,784,98,108,707
746,-33.57599999999995,0,1000,0.0,0.0,534,67,102,538
747,-7.131999999999998,0,1000,0.0,0.0,454,97,133,961
748,-0.3979999999999783,0,1000,0.0,0.0,756,73,120,680
749,-24.507999999999655,0,1000,0.0,0.0,1043,132,63,387
750,-17.26999999999983,0,1000,0.0,0.0,805,138,64,527
751,-14.561999999999927,0,1000,0.0,0.0,1293,136,153,625
752,50.94200000000015,2,1000,0.25,0.0,935,114,131,666
753,-12.359999999999925,0,1000,0.0,0.0,945,113,88,571
754,-10.737999999999964,0,1000,0.0,0.0,922,96,155,697
755,7.20400000000001,0,1000,0.0,0.0,805,113,131,983
756,-0.4920000000000023,0,1000,0.0,0.0,774,156,101,865
757,12.978000000000009,0,1000,0.0,0.0,551,144,105,1055
758,11.907999999999983,0,1000,0.0,0.0,690,147,94,1019
759,-27.745999999999576,0,1000,0.0,0.0,1054,140,74,433
760,-9.225999999999937,0,1000,0.0,0.0,978,158,92,728
761,-3.6920000000000104,0,1000,0.0,0.0,1043,156,129,799
762,-9.185999999999865,0,1000,0.0,0.0,993,174,121,798
763,-22.081999999999613,0,1000,0.0,0.0,1231,138,118,524
764,-18.147999999999726,0,1000,0.0,0.0,619,152,20,509
765,-30.92199999999958,0,1000,0.0,0.0,1147,166,110,509
766,-26.731999999999637,0,1000,0.0,0.0,1073,142,91,511
767,-32.56599999999959,0,1000,0.0,0.0,1090,154,68,431
768,-19.039999999999853,0,1000,0.0,0.0,882,171,55,396
769,-3.5219999999999336,0,1000,0.0,0.0,685,141,90,884
770,1.9139999999999904,0,1000,0.0,0.0,663,153,90,917
771,-6.20199999999992,0,1000,0.0,0.0,730,147,59,634
772,1.547999999999988,0,1000,0.0,0.0,858,127,131,1089
773,-4.8340000000000165,0,1000,0.0,0.0,549,72,132,785
774,18.829999999999963,1,1000,0.125,0.0,366,133,42,980
775,-1.5040000000000129,0,1000,0.0,0.0,818,151,115,964
776,-14.047999999999911,0,1000,0.0,0.0,414,153,20,735
777,-7.294000000000013,0,1000,0.0,0.0,386,138,47,931
778,-13.411999999999937,0,1000,0.0,0.0,732,160,59,662
779,13.207999999999991,0,1000,0.0,0.0,539,129,107,1179
780,-42.06999999999995,0,1000,0.0,0.0,281,33,35,248
781,4.104000000000003,0,1000,0.0,0.0,520,112,122,1018
782,-14.359999999999909,0,1000,0.0,0.0,808,145,64,598
783,-3.3679999999998693,0,1000,0.0,0.0,660,159,49,664
784,3.0520000000000036,0,1000,0.0,0.0,711,129,111,954
785,-10.519999999999992,0,1000,0.0,0.0,827,112,107,740
786,2.9619999999999886,0,1000,0.0,0.0,821,140,144,942
787,-1.5960000000000114,0,1000,0.0,0.0,889,145,127,838
788,-25.113999999999656,0,1000,0.0,0.0,765,132,14,302
789,-12.119999999999878,0,1000,0.0,0.0,677,108,61,454
790,-5.320000000000008,0,1000,0.0,0.0,774,154,93,777
791,-1.0559999999999818,0,1000,0.0,0.0,896,134,128,851
792,-3.6960000000000104,0,1000,0.0,0.0,1089,154,151,839
793,-3.428000000000008,0,1000,0.0,0.0,1057,141,159,852
794,-24.953999999999635,0,1000,0.0,0.0,1110,141,89,572
795,-18.361999999999753,0,1000,0.0,0.0,1198,133,136,657
796,-20.965999999999763,0,1000,0.0,0.0,833,93,100,512
797,-8.062000000000014,0,1000,0.0,0.0,1050,130,142,790
798,-11.185999999999972,0,1000,0.0,0.0,1061,146,147,806
799,-10.693999999999994,0,1000,0.0,0.0,1061,134,151,785
800,-8.236000000000018,0,1000,0.0,0.0,893,123,148,874
801,-25.749999999999872,0,1000,0.0,0.0,881,139,140,1044
802,-22.445999999999753,0,1000,0.0,0.0,876,123,136,873
803,-15.639999999999894,0,1000,0.0,0.0,552,106,155,1116
804,-14.921999999999855,0,1000,0.0,0.0,769,106,138,928
805,-9.275999999999987,0,1000,0.0,0.0,872,95,135,876
806,-11.67599999999998,0,1000,0.0,0.0,932,119,132,695
807,2.349999999999989,0,1000,0.0,0.0,590,104,122,1006
808,4.402000000000018,0,1000,0.0,0.0,976,143,126,880
809,-12.087999999999951,0,1000,0.0,0.0,447,32,96,505
810,-22.299999999999745,0,1000,0.0,0.0,1213,125,128,518
811,-26.217999999999652,0,1000,0.0,0.0,999,116,110,422
812,-4.484000000000001,0,1000,0.0,0.0,1066,134,114,714
813,-8.943999999999987,0,1000,0.0,0.0,684,47,134,557
814,-16.763999999999886,0,1000,0.0,0.0,1073,100,142,567
815,-26.50599999999966,0,1000,0.0,0.0,1072,97,114,410
816,-6.8680000000000145,0,1000,0.0,0.0,781,117,134,868
817,-30.673999999999598,0,1000,0.0,0.0,523,66,88,410
818,56.44999999999986,2,1000,0.25,0.0,908,125,148,873
819,-3.5600000000000143,0,1000,0.0,0.0,796,104,114,707
820,-17.32799999999989,0,1000,0.0,0.0,1117,118,119,580
821,2.223999999999988,0,1000,0.0,0.0,952,147,117,762
822,0.9159999999999888,0,1000,0.0,0.0,1068,134,132,816
823,-14.473999999999931,0,1000,0.0,0.0,1237,140,144,633
824,-12.899999999999933,0,1000,0.0,0.0,926,79,113,416
825,-18.209999999999816,0,1000,0.0,0.0,1057,90,150,420
826,-1.4880000000000104,0,1000,0.0,0.0,990,127,119,784
827,-10.40999999999992,0,1000,0.0,0.0,949,109,122,593
828,-23.103999999999772,0,1000,0.0,0.0,589,29,145,550
829,1.7319999999999873,0,1000,0.0,0.0,613,130,112,923
830,-5.12199999999996,0,1000,0.0,0.0,1237,137,157,717
831,3.1000000000000347,0,1000,0.0,0.0,992,125,132,871
832,-17.98999999999975,0,1000,0.0,0.0,881,80,145,554
833,-9.074000000000002,0,1000,0.0,0.0,974,112,128,684
834,16.6780000000003,1,1000,0.125,0.0,691,107,71,441
835,-24.08999999999961,0,1000,0.0,0.0,763,67,109,471
836,-21.373999999999604,0,1000,0.0,0.0,719,130,21,352
837,-20.121999999999787,0,1000,0.0,0.0,1138,144,90,417
838,-18.159999999999666,0,1000,0.0,0.0,814,124,81,430
839,-10.823999999999975,0,1000,0.0,0.0,840,142,92,575
840,-32.499999999999744,0,1000,0.0,0.0,1012,137,92,438
841,-1.5840000000000172,0,1000,0.0,0.0,615,78,101,620
842,26.6560000000003,1,1000,0.125,0.0,778,76,125,618
843,-5.906000000000012,0,1000,0.0,0.0,853,166,96,691
844,-22.41799999999958,0,1000,0.0,0.0,736,104,38,319
845,-23.131999999999632,0,1000,0.0,0.0,864,89,83,345
846,-28.13599999999955,0,1000,0.0,0.0,714,134,15,318
847,-22.92199999999968,0,1000,0.0,0.0,864,80,89,312
848,-24.887999999999487,0,1000,0.0,0.0,940,61,151,414
849,-19.03199999999974,0,1000,0.0,0.0,944,113,94,500
850,-9.119999999999996,0,1000,0.0,0.0,894,109,131,578
851,-1.4040000000000188,0,1000,0.0,0.0,479,80,100,631
852,-26.617999999999576,0,1000,0.0,0.0,624,52,94,308
853,-10.029999999999994,0,1000,0.0,0.0,559,98,58,416
854,-17.865999999999865,0,1000,0.0,0.0,849,97,94,430
855,-18.41799999999968,0,1000,0.0,0.0,811,72,137,441
856,-15.421999999999812,0,1000,0.0,0.0,1105,150,92,460
857,-28.333999999999637,0,1000,0.0,0.0,1080,77,149,422
858,-3.1480000000000135,0,1000,0.0,0.0,511,99,91,687
859,-26.40999999999955,0,1000,0.0,0.0,827,162,36,498
860,-9.497999999999978,0,1000,0.0,0.0,1179,156,153,690
861,-14.94599999999988,0,1000,0.0,0.0,845,153,68,655
862,13.453999999999974,0,1000,0.0,0.0,522,64,158,899
863,-15.7979999999999,0,1000,0.0,0.0,908,153,88,673
864,2.410000000000542,1,1000,0.125,0.0,996,154,89,501
865,-37.56800000000008,0,1000,0.0,0.0,166,60,35,322
866,-28.205999999999513,0,1000,0.0,0.0,1132,136,114,514
867,-24.731999999999537,0,1000,0.0,0.0,1072,142,93,538
868,-12.023999999999921,0,1000,0.0,0.0,721,144,82,702
869,-14.80599999999986,0,1000,0.0,0.0,227,18,64,381
870,-22.08999999999967,0,1000,0.0,0.0,212,42,35,282
871,-27.373999999999608,0,1000,0.0,0.0,222,44,19,234
872,75.87199999999879,3,1000,0.375,0.0,351,66,69,537
873,-35.34599999999978,0,1000,0.0,0.0,372,21,73,243
874,-26.173999999999626,0,1000,0.0,0.0,174,22,44,242
875,-16.551999999999815,0,1000,0.0,0.0,160,8,47,278
876,-22.575999999999745,0,1000,0.0,0.0,674,31,116,341
877,8.470000000000336,1,1000,0.125,0.0,82,11,20,156
